UF;município;código IBGE;nome do fundo;CNPJ;nome do estabelecimento;código CNES;CNPJ;código da emenda parlamentar;valor por emenda;valor por parlamentar;valor;funcional programático;numero da proposta;numero da portaria;data
MG;BELO HORIZONTE;310620;;;;;;;;;;;;3760.;16/05/2024
MG;BELO HORIZONTE;310620;;;;;;;;;;;;3760.;16/05/2024
MG;BELO HORIZONTE;310620;;;;;;;;;;;;3760.;16/05/2024
MG;MANHUAÇU;313940;;;;;;;;;;;;3760.;16/05/2024
MG;RESENDE COSTA;315420;;;;;;;;;;;;3760.;16/05/2024
MG;SANTA HELENA DE MINAS;315765;;;;;;;;;;;;3760.;16/05/2024
MG;SÃO GONÇALO DO ABAETÉ;316170;;;;;;;;;;;;3760.;16/05/2024
MT;LUCAS DO RIO VERDE;510525;;;;;;;;;;;;3760.;16/05/2024
MT;LUCAS DO RIO VERDE;510525;;;;;;;;;;;;3760.;16/05/2024
MT;LUCAS DO RIO VERDE;510525;;;;;;;;;;;;3760.;16/05/2024
MT;LUCAS DO RIO VERDE;510525;;;;;;;;;;;;3760.;16/05/2024
MT;LUCAS DO RIO VERDE;510525;;;;;;;;;;;;3760.;16/05/2024
PB;MASSARANDUBA;250920;;;;;;;;;;;;3760.;16/05/2024
PB;MATINHAS;250933;;;;;;;;;;;;3760.;16/05/2024
PB;PARARI;251065;;;;;;;;;;;;3760.;16/05/2024
PE;BOM JARDIM;260220;;;;;;;;;;;;3760.;16/05/2024
PI;COIVARAS;220273;;;;;;;;;;;;3760.;16/05/2024
PI;CURRAIS;220323;;;;;;;;;;;;3760.;16/05/2024
PI;JÚLIO BORGES;220552;;;;;;;;;;;;3760.;16/05/2024
PI;RIACHO FRIO;220885;;;;;;;;;;;;3760.;16/05/2024
PI;SÃO FÉLIX DO PIAUÍ;220960;;;;;;;;;;;;3760.;16/05/2024
PI;SÃO MIGUEL DA BAIXA GRANDE;221038;;;;;;;;;;;;3760.;16/05/2024
RJ;RIO DE JANEIRO;330455;;;;;;;;;;;;3760.;16/05/2024
RJ;RIO DE JANEIRO;330455;;;;;;;;;;;;3760.;16/05/2024
RN;TIBAU;241105;;;;;;;;;;;;3760.;16/05/2024
RS;HARMONIA;430955;;;;;;;;;;;;3760.;16/05/2024
RS;LINDOLFO COLLOR;431162;;;;;;;;;;;;3760.;16/05/2024
RS;PORTO ALEGRE;431490;;;;;;;;;;;;3760.;16/05/2024
SC;ARMAZÉM;420150;;;;;;;;;;;;3760.;16/05/2024
SC;FLORIANÓPOLIS;420540;;;;;;;;;;;;3760.;16/05/2024
SC;FLORIANÓPOLIS;420540;;;;;;;;;;;;3760.;16/05/2024
SC;FLORIANÓPOLIS;420540;;;;;;;;;;;;3760.;16/05/2024
SC;FLORIANÓPOLIS;420540;;;;;;;;;;;;3760.;16/05/2024
SC;JARAGUÁ DO SUL;420890;;;;;;;;;;;;3760.;16/05/2024
SC;PAULO LOPES;421230;;;;;;;;;;;;3760.;16/05/2024
SC;PAULO LOPES;421230;;;;;;;;;;;;3760.;16/05/2024
SC;PAULO LOPES;421230;;;;;;;;;;;;3760.;16/05/2024
SC;SÃO PEDRO DE ALCÂNTARA;421725;;;;;;;;;;;;3760.;16/05/2024
TO;PALMAS;172100;;;;;;;;;;;;3760.;16/05/2024
TO;PALMAS;172100;;;;;;;;;;;;3760.;16/05/2024
38 MUNICÍPIOS;;57 eMULTI;;;;;;;;;;;;3760.;16/05/2024
BA;ARACI;290210;;;;0373354;;;;;;;191177;3647.;29/04/2024
RS;432260;VENÂNCIO AIRES;;HOSPITAL SÃO SEBASTIÃO MARTIR;;;2236370;;;;;;;160458;3773.;16/05/2024
RS;PORTO ALEGRE;431490;;;CENTRO DE DIALISE E TRANSPLANTE LTDA;2262770;;;;;;;191280;3778.;16/05/2024
AM;ENVIRA;130150;;;;;;;;;;;;3760.;16/05/2024
BA;FORMOSA DO RIO PRETO;291110;;;;;;;;;;;;3760.;16/05/2024
BA;SANTA TERESINHA;292850;;;;;;;;;;;;3760.;16/05/2024
BA;SANTALUZ;292800;;;;;;;;;;;;3760.;16/05/2024
BA;SÍTIO DO QUINTO;293076;;;;;;;;;;;;3760.;16/05/2024
BA;VITÓRIA DA CONQUISTA;293330;;;;;;;;;;;;3760.;16/05/2024
BA;VITÓRIA DA CONQUISTA;293330;;;;;;;;;;;;3760.;16/05/2024
BA;VITÓRIA DA CONQUISTA;293330;;;;;;;;;;;;3760.;16/05/2024
BA;VITÓRIA DA CONQUISTA;293330;;;;;;;;;;;;3760.;16/05/2024
BA;VITÓRIA DA CONQUISTA;293330;;;;;;;;;;;;3760.;16/05/2024
GO;BONÓPOLIS;520357;;;;;;;;;;;;3760.;16/05/2024
MA;BARÃO DE GRAJAÚ;210150;;;;;;;;;;;;3760.;16/05/2024
MA;SÃO BENEDITO DO RIO PRETO;211040;;;;;;;;;;;;3760.;16/05/2024
MA;SENADOR LA ROCQUE;211176;;;;;;;;;;;;3760.;16/05/2024
MA;VITÓRIA DO MEARIM;211290;;;;;;;;;;;;3760.;16/05/2024
MG;BELO HORIZONTE;310620;;;;;;;;;;;;3760.;16/05/2024
MG;BELO HORIZONTE;310620;;;;;;;;;;;;3760.;16/05/2024
MG;BELO HORIZONTE;310620;;;;;;;;;;;;3760.;16/05/2024
MG;BELO HORIZONTE;310620;;;;;;;;;;;;3760.;16/05/2024
MG;BELO HORIZONTE;310620;;;;;;;;;;;;3760.;16/05/2024
MG;MANHUAÇU;313940;;;;;;;;;;;;3760.;16/05/2024
MG;RESENDE COSTA;315420;;;;;;;;;;;;3760.;16/05/2024
MG;SANTA HELENA DE MINAS;315765;;;;;;;;;;;;3760.;16/05/2024
MG;SÃO GONÇALO DO ABAETÉ;316170;;;;;;;;;;;;3760.;16/05/2024
MT;LUCAS DO RIO VERDE;510525;;;;;;;;;;;;3760.;16/05/2024
MT;LUCAS DO RIO VERDE;510525;;;;;;;;;;;;3760.;16/05/2024
MT;LUCAS DO RIO VERDE;510525;;;;;;;;;;;;3760.;16/05/2024
MT;LUCAS DO RIO VERDE;510525;;;;;;;;;;;;3760.;16/05/2024
MT;LUCAS DO RIO VERDE;510525;;;;;;;;;;;;3760.;16/05/2024
PB;MASSARANDUBA;250920;;;;;;;;;;;;3760.;16/05/2024
PB;MATINHAS;250933;;;;;;;;;;;;3760.;16/05/2024
PB;PARARI;251065;;;;;;;;;;;;3760.;16/05/2024
PE;BOM JARDIM;260220;;;;;;;;;;;;3760.;16/05/2024
PI;COIVARAS;220273;;;;;;;;;;;;3760.;16/05/2024
PI;CURRAIS;220323;;;;;;;;;;;;3760.;16/05/2024
PI;JÚLIO BORGES;220552;;;;;;;;;;;;3760.;16/05/2024
PI;RIACHO FRIO;220885;;;;;;;;;;;;3760.;16/05/2024
PI;SÃO FÉLIX DO PIAUÍ;220960;;;;;;;;;;;;3760.;16/05/2024
PI;SÃO MIGUEL DA BAIXA GRANDE;221038;;;;;;;;;;;;3760.;16/05/2024
RJ;RIO DE JANEIRO;330455;;;;;;;;;;;;3760.;16/05/2024
RJ;RIO DE JANEIRO;330455;;;;;;;;;;;;3760.;16/05/2024
RN;TIBAU;241105;;;;;;;;;;;;3760.;16/05/2024
RS;HARMONIA;430955;;;;;;;;;;;;3760.;16/05/2024
RS;LINDOLFO COLLOR;431162;;;;;;;;;;;;3760.;16/05/2024
RS;PORTO ALEGRE;431490;;;;;;;;;;;;3760.;16/05/2024
SC;ARMAZÉM;420150;;;;;;;;;;;;3760.;16/05/2024
SC;FLORIANÓPOLIS;420540;;;;;;;;;;;;3760.;16/05/2024
SC;FLORIANÓPOLIS;420540;;;;;;;;;;;;3760.;16/05/2024
SC;FLORIANÓPOLIS;420540;;;;;;;;;;;;3760.;16/05/2024
SC;FLORIANÓPOLIS;420540;;;;;;;;;;;;3760.;16/05/2024
SC;JARAGUÁ DO SUL;420890;;;;;;;;;;;;3760.;16/05/2024
SC;PAULO LOPES;421230;;;;;;;;;;;;3760.;16/05/2024
SC;PAULO LOPES;421230;;;;;;;;;;;;3760.;16/05/2024
SC;PAULO LOPES;421230;;;;;;;;;;;;3760.;16/05/2024
SC;SÃO PEDRO DE ALCÂNTARA;421725;;;;;;;;;;;;3760.;16/05/2024
TO;PALMAS;172100;;;;;;;;;;;;3760.;16/05/2024
TO;PALMAS;172100;;;;;;;;;;;;3760.;16/05/2024
38 MUNICÍPIOS;;57 eMULTI;;;;;;;;;;;;3760.;16/05/2024
RS;432260;VENÂNCIO AIRES;;HOSPITAL SÃO SEBASTIÃO MARTIR;;;2236370;;;;;;;160458;3773.;16/05/2024
PR;UNIÃO DA VITÓRIA;412820;;;CLINICA DE DOENCAS RENAIS DO VALE DO IGUACU EPP;2568810;;;;;;;;3757.;16/05/2024
PR;UNIÃO DA VITÓRIA;412820;;;HOSPITAL REGIONAL DE CARIDADE NOSSA SRA APARECIDA;2568349;;;;;;;190289;3757.;16/05/2024
RS;PORTO ALEGRE;431490;;;CENTRO DE DIALISE E TRANSPLANTE LTDA;2262770;;;;;;;191280;3778.;16/05/2024
RS;PORTO ALEGRE;431490;;;HOSPITAL SAO LUCAS DA PUCRS;2262568;;;;;;;;3775.;16/05/2024
;;;;;;;;;;;;;;3775.;16/05/2024
TOTAL;;3.102.500,00;;;;;;;;;;;;3775.;16/05/2024
PR;PONTA GROSSA;411990;;;UNIDADE DE PRONTO ATENDIMENTO UPA SANTANA;9902090;;;;;;;198800;3754.;16/05/2024
PR;UNIÃO DA VITÓRIA;412820;;;CLINICA DE DOENCAS RENAIS DO VALE DO IGUACU EPP;2568810;;;;;;;;3757.;16/05/2024
PR;UNIÃO DA VITÓRIA;412820;;;HOSPITAL REGIONAL DE CARIDADE NOSSA SRA APARECIDA;2568349;;;;;;;190289;3757.;16/05/2024
RS;ESTRELA;430780;;;HOSPITAL ESTRELA;2252260;;;;;;;;3777.;16/05/2024
RS;PORTO ALEGRE;431490;;;HOSPITAL SAO LUCAS DA PUCRS;2262568;;;;;;;;3775.;16/05/2024
;;;;;;;;;;;;;;3775.;16/05/2024
TOTAL;;3.102.500,00;;;;;;;;;;;;3775.;16/05/2024
PR;PONTA GROSSA;411990;;;UNIDADE DE PRONTO ATENDIMENTO UPA SANTANA;9902090;;;;;;;198800;3754.;16/05/2024
RS;RIO GRANDE;431560;;;UPA CASSINO DR CESAR CHIAFFITELI;0262099;;;;;;;191443;3743.;16/05/2024
RS;ESTRELA;430780;;;HOSPITAL ESTRELA;2252260;;;;;;;;3777.;16/05/2024
PR;SERTANEJA;412640;;;;0057711;;;;;;;199160;3751.;16/05/2024
PR;410430;CAMPO MOURAO;;;;HOSPITAL SANTA CASA DE MISERICORDIA;0014109;;;;;;;170413;3752.;16/05/2024
RS;RIO GRANDE;431560;;;UPA CASSINO DR CESAR CHIAFFITELI;0262099;;;;;;;191443;3743.;16/05/2024
PR;GUARAPUAVA;410940;;;;4403460;;;;;;;193643;3753.;16/05/2024
;RIO BONITO DO IGUAÇU;412215;;;;4228901;;;;;;;189389;3753.;16/05/2024
TOTAL;805.350,00;;;;;;;;;;;;;3753.;16/05/2024
PR;SERTANEJA;412640;;;;0057711;;;;;;;199160;3751.;16/05/2024
RS;Sant'ana do Livramento;431710;;;;2247917;;;;;;;;3755.;16/05/2024
PR;410430;CAMPO MOURAO;;;;HOSPITAL SANTA CASA DE MISERICORDIA;0014109;;;;;;;170413;3752.;16/05/2024
PR;GUARAPUAVA;410940;HOSPITAL DE OLHOS DE GUARAPUAVA LTDA/HOSPITAL DE OLHOS DE GUARAPUAVA;;;3403408;;;;;;;189916;3756.;16/05/2024
PR;GUARAPUAVA;410940;;;;4403460;;;;;;;193643;3753.;16/05/2024
;RIO BONITO DO IGUAÇU;412215;;;;4228901;;;;;;;189389;3753.;16/05/2024
TOTAL;805.350,00;;;;;;;;;;;;;3753.;16/05/2024
RS;TORRES;432150;;;CUIDARE;2707829;;;;;;;197141;3774.;16/05/2024
RS;Sant'ana do Livramento;431710;;;;2247917;;;;;;;;3755.;16/05/2024
PR;GUARAPUAVA;410940;HOSPITAL DE OLHOS DE GUARAPUAVA LTDA/HOSPITAL DE OLHOS DE GUARAPUAVA;;;3403408;;;;;;;189916;3756.;16/05/2024
BA;João Dourado;291835;;;;9564276;;;;;;;185216;3781.;09/05/2024
BA Total;;;;;;;;;;;;;;3781.;09/05/2024
ES;São Gabriel da Palha;320470;;;;4006712;;;;;;;179176;3781.;09/05/2024
ES Total;;;;;;;;;;;;;;3781.;09/05/2024
MG;Machado;313900;;;;0988103;;;;;;;174691;3781.;09/05/2024
MG;Rubim;315660;;;;0728691;;;;;;;171070;3781.;09/05/2024
MG Total;;;;;;;;;;;;;;3781.;09/05/2024
PA;Capitão Poço;150230;;;;9274227;;;;;;;191945;3781.;09/05/2024
PA;Santa Maria do Pará;150660;;;;2851563;;;;;;;189603;3781.;09/05/2024
PA Total;;;;;;;;;;;;;;3781.;09/05/2024
PB;Dona Inês;250570;;;;0614459;;;;;;;171124;3781.;09/05/2024
PB Total;;;;;;;;;;;;;;3781.;09/05/2024
PR;Pontal do Paraná;411995;;;;7879059;;;;;;;171801;3781.;09/05/2024
PR Total;;;;;;;;;;;;;;3781.;09/05/2024
SC;Guaramirim;420650;;;;9544925;;;;;;;169950;3781.;09/05/2024
SC Total;;;;;;;;;;;;;;3781.;09/05/2024
SP;Mairiporã;352850;;;;7130317;;;;;;;100309;3781.;09/05/2024
SP Total;;;;;;;;;;;;;;3781.;09/05/2024
Total Geral;;;;;;;;;;;;;;3781.;09/05/2024
RS;TORRES;432150;;;CUIDARE;2707829;;;;;;;197141;3774.;16/05/2024
BA;João Dourado;291835;;;;9564276;;;;;;;185216;3781.;09/05/2024
BA Total;;;;;;;;;;;;;;3781.;09/05/2024
ES;São Gabriel da Palha;320470;;;;4006712;;;;;;;179176;3781.;09/05/2024
ES Total;;;;;;;;;;;;;;3781.;09/05/2024
MG;Machado;313900;;;;0988103;;;;;;;174691;3781.;09/05/2024
MG;Rubim;315660;;;;0728691;;;;;;;171070;3781.;09/05/2024
MG Total;;;;;;;;;;;;;;3781.;09/05/2024
PA;Capitão Poço;150230;;;;9274227;;;;;;;191945;3781.;09/05/2024
PA;Santa Maria do Pará;150660;;;;2851563;;;;;;;189603;3781.;09/05/2024
PA Total;;;;;;;;;;;;;;3781.;09/05/2024
PB;Dona Inês;250570;;;;0614459;;;;;;;171124;3781.;09/05/2024
PB Total;;;;;;;;;;;;;;3781.;09/05/2024
PR;Pontal do Paraná;411995;;;;7879059;;;;;;;171801;3781.;09/05/2024
PR Total;;;;;;;;;;;;;;3781.;09/05/2024
SC;Guaramirim;420650;;;;9544925;;;;;;;169950;3781.;09/05/2024
SC Total;;;;;;;;;;;;;;3781.;09/05/2024
SP;Mairiporã;352850;;;;7130317;;;;;;;100309;3781.;09/05/2024
SP Total;;;;;;;;;;;;;;3781.;09/05/2024
Total Geral;;;;;;;;;;;;;;3781.;09/05/2024
AC;Acrelândia;;120001;;;;;;;;;;;;3836.;16/05/2024
AC;Brasiléia;;120010;;;;;;;;;;;;3836.;16/05/2024
AC;Cruzeiro do Sul;;120020;;;;;;;;;;;;3836.;16/05/2024
AC;Porto Walter;;120039;;;;;;;;;;;;3836.;16/05/2024
AC;Rio Branco;;120040;;;;;;;;;;;;3836.;16/05/2024
AC;Sena Madureira;;120050;;;;;;;;;;;;3836.;16/05/2024
AC;Tarauacá;;120060;;;;;;;;;;;;3836.;16/05/2024
AC;SES - Acre;;120000;;;;;;;;;;;;3836.;16/05/2024
Total;66.666,64;;800.000,00;;;;;;;;;;;;3836.;16/05/2024
AL;Arapiraca;;270030;;;;;;;;;;;;3836.;16/05/2024
AL;Atalaia;;270040;;;;;;;;;;;;3836.;16/05/2024
AL;Campo Alegre;;270140;;;;;;;;;;;;3836.;16/05/2024
AL;Coruripe;;270230;;;;;;;;;;;;3836.;16/05/2024
AL;Delmiro Gouveia;;270240;;;;;;;;;;;;3836.;16/05/2024
AL;Junqueiro;;270400;;;;;;;;;;;;3836.;16/05/2024
AL;Maceió;;270430;;;;;;;;;;;;3836.;16/05/2024
AL;Maragogi;;270450;;;;;;;;;;;;3836.;16/05/2024
AL;Marechal Deodoro;;270470;;;;;;;;;;;;3836.;16/05/2024
AL;Matriz de Camaragibe;;270510;;;;;;;;;;;;3836.;16/05/2024
AL;Murici;;270550;;;;;;;;;;;;3836.;16/05/2024
AL;Palmeira dos Índios;;270630;;;;;;;;;;;;3836.;16/05/2024
AL;Penedo;;270670;;;;;;;;;;;;3836.;16/05/2024
AL;Pilar;;270690;;;;;;;;;;;;3836.;16/05/2024
AL;Rio Largo;;270770;;;;;;;;;;;;3836.;16/05/2024
AL;São Luís do Quitunde;;270850;;;;;;;;;;;;3836.;16/05/2024
AL;São Miguel dos Campos;;270860;;;;;;;;;;;;3836.;16/05/2024
AL;União dos Palmares;;270930;;;;;;;;;;;;3836.;16/05/2024
AL;SES - Alagoas;;270000;;;;;;;;;;;;3836.;16/05/2024
Total;216.666,62;;2.600.000,00;;;;;;;;;;;;3836.;16/05/2024
AP;Laranjal do Jari;;160027;;;;;;;;;;;;3836.;16/05/2024
AP;Macapá;;160030;;;;;;;;;;;;3836.;16/05/2024
AP;Oiapoque;;160050;;;;;;;;;;;;3836.;16/05/2024
AP;Santana;;160060;;;;;;;;;;;;3836.;16/05/2024
AP;SES - Amapá;;160000;;;;;;;;;;;;3836.;16/05/2024
Total;83.333,32;;1.000.000,00;;;;;;;;;;;;3836.;16/05/2024
AM;Benjamim Constant;;130060;;;;;;;;;;;;3836.;16/05/2024
AM;Eirunepé;;130140;;;;;;;;;;;;3836.;16/05/2024
AM;Humaitá;;130170;;;;;;;;;;;;3836.;16/05/2024
AM;Itacoatiara;;130190;;;;;;;;;;;;3836.;16/05/2024
AM;Lábrea;;130240;;;;;;;;;;;;3836.;16/05/2024
AM;Manacapuru;;130250;;;;;;;;;;;;3836.;16/05/2024
AM;Manaus;;130260;;;;;;;;;;;;3836.;16/05/2024
AM;Parintins;;130340;;;;;;;;;;;;3836.;16/05/2024
AM;Tabatinga;;130406;;;;;;;;;;;;3836.;16/05/2024
AM;Tefé;;130420;;;;;;;;;;;;3836.;16/05/2024
AM;SES - Amazonas;;130000;;;;;;;;;;;;3836.;16/05/2024
Total;266.666,63;;3.200.000,00;;;;;;;;;;;;3836.;16/05/2024
BA;Alagoinhas;;290070;;;;;;;;;;;;3836.;16/05/2024
BA;Amargosa;;290100;;;;;;;;;;;;3836.;16/05/2024
BA;Barreiras;;290320;;;;;;;;;;;;3836.;16/05/2024
BA;Bom Jesus da Lapa;;290390;;;;;;;;;;;;3836.;16/05/2024
BA;Cachoeira;;290490;;;;;;;;;;;;3836.;16/05/2024
BA;Camaçari;;290570;;;;;;;;;;;;3836.;16/05/2024
BA;Campo Formoso;;290600;;;;;;;;;;;;3836.;16/05/2024
BA;Canavieiras;;290630;;;;;;;;;;;;3836.;16/05/2024
BA;Candeias;;290650;;;;;;;;;;;;3836.;16/05/2024
BA;Cruz das Almas;;290980;;;;;;;;;;;;3836.;16/05/2024
BA;Eunápolis;;291072;;;;;;;;;;;;3836.;16/05/2024
BA;Feira de Santana;;291080;;;;;;;;;;;;3836.;16/05/2024
BA;Guanambi;;291170;;;;;;;;;;;;3836.;16/05/2024
BA;Ibotirama;;291320;;;;;;;;;;;;3836.;16/05/2024
BA;Ilhéus;;291360;;;;;;;;;;;;3836.;16/05/2024
BA;Ipiaú;;291390;;;;;;;;;;;;3836.;16/05/2024
BA;Irecê;;291460;;;;;;;;;;;;3836.;16/05/2024
BA;Itabela;;291465;;;;;;;;;;;;3836.;16/05/2024
BA;Itaberaba;;291470;;;;;;;;;;;;3836.;16/05/2024
BA;Itabuna;;291480;;;;;;;;;;;;3836.;16/05/2024
BA;Itamaraju;;291560;;;;;;;;;;;;3836.;16/05/2024
BA;Itapetinga;;291640;;;;;;;;;;;;3836.;16/05/2024
BA;Jacobina;;291750;;;;;;;;;;;;3836.;16/05/2024
BA;Jequié;;291800;;;;;;;;;;;;3836.;16/05/2024
BA;Juazeiro;;291840;;;;;;;;;;;;3836.;16/05/2024
BA;Lauro de Freitas;;291920;;;;;;;;;;;;3836.;16/05/2024
BA;Luís Eduardo Magalhães;;291955;;;;;;;;;;;;3836.;16/05/2024
BA;Mucuri;;292200;;;;;;;;;;;;3836.;16/05/2024
BA;Paulo Afonso;;292400;;;;;;;;;;;;3836.;16/05/2024
BA;Porto Seguro;;292530;;;;;;;;;;;;3836.;16/05/2024
BA;Remanso;;292600;;;;;;;;;;;;3836.;16/05/2024
BA;Ribeira do Pombal;;292660;;;;;;;;;;;;3836.;16/05/2024
BA;Ruy Barbosa;;292720;;;;;;;;;;;;3836.;16/05/2024
BA;Salvador;;292740;;;;;;;;;;;;3836.;16/05/2024
BA;Santa Maria da Vitória;;292810;;;;;;;;;;;;3836.;16/05/2024
BA;Santo Antônio de Jesus;;292870;;;;;;;;;;;;3836.;16/05/2024
BA;Seabra;;292990;;;;;;;;;;;;3836.;16/05/2024
BA;Senhor do Bonfim;;293010;;;;;;;;;;;;3836.;16/05/2024
BA;Serrinha;;293050;;;;;;;;;;;;3836.;16/05/2024
BA;Simões Filho;;293070;;;;;;;;;;;;3836.;16/05/2024
BA;Teixeira de Freitas;;293135;;;;;;;;;;;;3836.;16/05/2024
BA;Valença;;293290;;;;;;;;;;;;3836.;16/05/2024
BA;Vitória da Conquista;;293330;;;;;;;;;;;;3836.;16/05/2024
BA;SES - Bahia;;290000;;;;;;;;;;;;3836.;16/05/2024
Total;966.666,47;;11.600.000,00;;;;;;;;;;;;3836.;16/05/2024
CE;Aquiraz;;230100;;;;;;;;;;;;3836.;16/05/2024
CE;Aracati;;230110;;;;;;;;;;;;3836.;16/05/2024
CE;Beberibe;;230220;;;;;;;;;;;;3836.;16/05/2024
CE;Canindé;;230280;;;;;;;;;;;;3836.;16/05/2024
CE;Cascavel;;230350;;;;;;;;;;;;3836.;16/05/2024
CE;Caucaia;;230370;;;;;;;;;;;;3836.;16/05/2024
CE;Crateús;;230410;;;;;;;;;;;;3836.;16/05/2024
CE;Crato;;230420;;;;;;;;;;;;3836.;16/05/2024
CE;Fortaleza;;230440;;;;;;;;;;;;3836.;16/05/2024
CE;Horizonte;;230523;;;;;;;;;;;;3836.;16/05/2024
CE;Iguatu;;230550;;;;;;;;;;;;3836.;16/05/2024
CE;Itapipoca;;230640;;;;;;;;;;;;3836.;16/05/2024
CE;Juazeiro do Norte;;230730;;;;;;;;;;;;3836.;16/05/2024
CE;Limoeiro do Norte;;230760;;;;;;;;;;;;3836.;16/05/2024
CE;Maracanaú;;230765;;;;;;;;;;;;3836.;16/05/2024
CE;Maranguape;;230770;;;;;;;;;;;;3836.;16/05/2024
CE;Pacajús;;230960;;;;;;;;;;;;3836.;16/05/2024
CE;Pacatuba;;230970;;;;;;;;;;;;3836.;16/05/2024
CE;Quixadá;;231130;;;;;;;;;;;;3836.;16/05/2024
CE;Russas;;231180;;;;;;;;;;;;3836.;16/05/2024
CE;São Gonçalo do Amarante;;231240;;;;;;;;;;;;3836.;16/05/2024
CE;Sobral;;231290;;;;;;;;;;;;3836.;16/05/2024
CE;Tauá;;231330;;;;;;;;;;;;3836.;16/05/2024
CE;SES - Ceará;;230000;;;;;;;;;;;;3836.;16/05/2024
Total;533.333,30;;6.400.000,00;;;;;;;;;;;;3836.;16/05/2024
AL;SAO MIGUEL DOS CAMPOS;;FUNDO MUNICIPAL DE SAUDE DE SAO MIGUEL DOS CAMPOS;;;2010151;;29730002;4.150.000,00;;4.150.000,00;4.150.000,00;1030251182E900027;36000612851202400;3854.;17/05/2024
GO;APARECIDA DE GOIANIA;;FUNDO MUNICIPAL DE SAUDE DE APARECIDA DE GOIANIA;;;7319401;;43360001;300.000,00;;300.000,00;300.000,00;1030251182E900052;36000612667202400;3854.;17/05/2024
GO;APARECIDA DE GOIANIA;;FUNDO MUNICIPAL DE SAUDE DE APARECIDA DE GOIANIA;;;7319401;;43880002;400.000,00;;400.000,00;400.000,00;1030251182E900052;36000612668202400;3854.;17/05/2024
GO;GOIANIA;;FUNDO ESTADUAL DE SAUDE;;;2673932;;40830004;500.000,00;;500.000,00;500.000,00;1030251182E900052;36000612763202400;3854.;17/05/2024
GO;GOIANIA;;FUNDO ESTADUAL DE SAUDE;;;2535939;;40830004;788.657,00;;788.657,00;788.657,00;1030251182E900052;36000612766202400;3854.;17/05/2024
GO;GOIANIA;;FUNDO ESTADUAL DE SAUDE;;;6450091;;40830004;1.150.000,00;;1.150.000,00;1.150.000,00;1030251182E900052;36000612769202400;3854.;17/05/2024
GO;GOIANIA;;FUNDO ESTADUAL DE SAUDE;;;6450091;;40830004;300.000,00;;300.000,00;300.000,00;1030251182E900052;36000612775202400;3854.;17/05/2024
GO;PALMEIRAS DE GOIAS;;FUNDO MUNICIPAL DE SAUDE -FMS;;;2438542;;43420002;100.000,00;;100.000,00;100.000,00;1030251182E900052;36000612712202400;3854.;17/05/2024
GO;TRINDADE;;FUNDO MUNICIPAL DE SAUDE DE TRINDADE;;;6818951;;43880002;100.000,00;;100.000,00;100.000,00;1030251182E900052;36000612686202400;3854.;17/05/2024
MG;BELO HORIZONTE;;FUNDO MUNICIPAL DE SAUDE;;;2695324;;14030001;150.000,00;;150.000,00;150.000,00;1030251182E900031;36000612772202400;3854.;17/05/2024
MS;CHAPADAO DO SUL;;FUNDO MUNICIPAL DE SAUDE DE CHAPADAO DO SUL-MS;;;5519918;;41810002;500.000,00;;500.000,00;500.000,00;1030251182E900054;36000612740202400;3854.;17/05/2024
PB;MANAIRA;;FUNDO MUNICIPAL DE SAUDE DE MANAIRA;;;6432247;;40880002;200.000,00;;200.000,00;200.000,00;1030251182E900025;36000612744202400;3854.;17/05/2024
PR;CURITIBA;;FUNDO MUNICIPAL DA SAUDE;;;2715864;;20380012;500.000,00;;500.000,00;500.000,00;1030251182E900041;36000612750202400;3854.;17/05/2024
PR;CURITIBA;;FUNDO MUNICIPAL DA SAUDE;;;0015334;;20380012;600.000,00;;600.000,00;600.000,00;1030251182E900041;36000612751202400;3854.;17/05/2024
TOTAL;14 PROPOSTAS;;9.738.657,00;;;;;;;;;;;;3854.;17/05/2024
AC;Acrelândia;;120001;;;;;;;;;;;;3836.;16/05/2024
AC;Brasiléia;;120010;;;;;;;;;;;;3836.;16/05/2024
AC;Cruzeiro do Sul;;120020;;;;;;;;;;;;3836.;16/05/2024
AC;Porto Walter;;120039;;;;;;;;;;;;3836.;16/05/2024
AC;Rio Branco;;120040;;;;;;;;;;;;3836.;16/05/2024
AC;Sena Madureira;;120050;;;;;;;;;;;;3836.;16/05/2024
AC;Tarauacá;;120060;;;;;;;;;;;;3836.;16/05/2024
AC;SES - Acre;;120000;;;;;;;;;;;;3836.;16/05/2024
Total;66.666,64;;800.000,00;;;;;;;;;;;;3836.;16/05/2024
AL;Arapiraca;;270030;;;;;;;;;;;;3836.;16/05/2024
AL;Atalaia;;270040;;;;;;;;;;;;3836.;16/05/2024
AL;Campo Alegre;;270140;;;;;;;;;;;;3836.;16/05/2024
AL;Coruripe;;270230;;;;;;;;;;;;3836.;16/05/2024
AL;Delmiro Gouveia;;270240;;;;;;;;;;;;3836.;16/05/2024
AL;Junqueiro;;270400;;;;;;;;;;;;3836.;16/05/2024
AL;Maceió;;270430;;;;;;;;;;;;3836.;16/05/2024
AL;Maragogi;;270450;;;;;;;;;;;;3836.;16/05/2024
AL;Marechal Deodoro;;270470;;;;;;;;;;;;3836.;16/05/2024
AL;Matriz de Camaragibe;;270510;;;;;;;;;;;;3836.;16/05/2024
AL;Murici;;270550;;;;;;;;;;;;3836.;16/05/2024
